Match ID,Tournament,Year,Round,Surface,Player 1 Name,Player 2 Name,Player 1 Rank,Player 2 Rank,Winner,Score,Match Duration
M0754,Wimbledon,2018,Second Round,Clay,Stefanos Alcaraz,Rafael Federer,36,17,Rafael Federer,"6-4, 7-5, 6-3, 7-5",206
M0755,US Open,2003,First Round,Clay,Rafael McEnroe,Andy Alcaraz,82,74,Andy Alcaraz,"6-1, 6-4, 6-1",162
M0756,Australian Open,2008,Second Round,Clay,Pete Alcaraz,Stefanos Sampras,61,23,Stefanos Sampras,"6-3, 7-5, 6-1",216
M0757,Australian Open,2021,Third Round,Grass,Pete Murray,Rafael Tsitsipas,96,85,Rafael Tsitsipas,"6-0, 7-6, 6-2, 6-3, 6-2",119
M0758,French Open,2010,Third Round,Hard,Stefanos Djokovic,Boris Sampras,67,67,Boris Sampras,"7-6, 7-5, 7-6",99
M0759,Australian Open,2019,Second Round,Hard,Stefanos Nadal,John Nadal,65,61,John Nadal,"6-2, 7-5, 6-3, 6-3, 6-0",143
M0760,Wimbledon,2011,Semifinal,Grass,Boris Sampras,John McEnroe,64,80,Boris Sampras,"6-4, 6-1, 7-5, 6-2",142
M0761,Australian Open,2009,First Round,Hard,Andy Murray,Rafael Murray,96,10,Rafael Murray,"7-5, 7-6, 6-0",98
M0762,Australian Open,2018,Second Round,Clay,Rafael Becker,Novak McEnroe,83,24,Novak McEnroe,"6-2, 6-0, 6-4, 6-4, 6-3",192
M0763,US Open,2017,Second Round,Grass,Boris Alcaraz,Roger Alcaraz,71,71,Roger Alcaraz,"6-0, 7-5, 6-0, 7-6",114
M0764,Wimbledon,2013,Final,Grass,Andy Tsitsipas,Novak Nadal,1,14,Andy Tsitsipas,"7-6, 6-1, 6-3, 6-4, 6-3",127
M0765,Australian Open,2010,Final,Grass,Pete Alcaraz,John Tsitsipas,95,83,John Tsitsipas,"6-4, 6-3, 6-2, 6-3, 6-1",173
M0766,French Open,2013,First Round,Grass,Pete Djokovic,Pete Nadal,7,97,Pete Djokovic,"6-4, 7-5, 6-4, 7-6, 6-3",158
M0767,Australian Open,2003,Final,Grass,Carlos McEnroe,Andy Djokovic,60,77,Carlos McEnroe,"7-5, 6-0, 7-6, 6-2, 6-2",146
M0768,Wimbledon,2008,First Round,Grass,John Medvedev,Rafael Nadal,80,39,Rafael Nadal,"6-1, 6-2, 6-0, 6-1",129
M0769,Wimbledon,2019,Third Round,Grass,Boris Nadal,Daniil Medvedev,62,17,Daniil Medvedev,"6-3, 7-6, 6-1",153
M0770,Wimbledon,2011,Final,Grass,Roger Alcaraz,Andy Medvedev,64,94,Roger Alcaraz,"6-1, 6-0, 6-4",175
M0771,US Open,2022,Final,Hard,Andy Tsitsipas,Novak Becker,18,68,Andy Tsitsipas,"6-3, 7-6, 7-6, 6-1",105
M0772,Wimbledon,2011,Second Round,Clay,Andy McEnroe,Carlos Medvedev,92,36,Carlos Medvedev,"6-3, 6-3, 7-5, 6-0",168
M0773,Wimbledon,2013,Third Round,Grass,Roger Sampras,Novak Tsitsipas,35,34,Novak Tsitsipas,"6-4, 6-1, 6-2, 7-5, 6-1",127
M0774,Australian Open,2001,Semifinal,Hard,John Federer,Novak Sampras,61,51,Novak Sampras,"6-4, 6-0, 6-3, 6-4",96
M0775,Australian Open,2000,Quarterfinal,Grass,Rafael Murray,Boris Federer,67,57,Boris Federer,"6-1, 6-1, 6-2, 6-0, 6-0",125
M0776,Australian Open,2009,Second Round,Hard,Pete McEnroe,Novak Federer,89,95,Pete McEnroe,"7-6, 6-2, 7-5, 6-1",131
M0777,US Open,2000,Second Round,Clay,Stefanos Becker,Carlos Medvedev,76,97,Stefanos Becker,"6-0, 7-6, 7-5, 7-5",166
M0778,Australian Open,2000,Third Round,Hard,Carlos Murray,Carlos Alcaraz,61,50,Carlos Alcaraz,"6-1, 6-1, 6-2, 7-6",119
M0779,Wimbledon,2003,Second Round,Grass,Carlos Federer,John Federer,95,66,John Federer,"6-3, 7-5, 7-6, 6-2, 6-4",141
M0780,Australian Open,2007,Final,Grass,Boris Federer,Novak Becker,73,83,Boris Federer,"7-6, 6-0, 6-1",152
M0781,Australian Open,2011,Third Round,Hard,Stefanos Nadal,Andy Becker,95,73,Andy Becker,"6-1, 6-2, 6-3",135
M0782,Wimbledon,2004,Final,Grass,Novak Alcaraz,Rafael Djokovic,39,53,Novak Alcaraz,"6-1, 6-0, 6-0, 6-0, 6-3",116
M0783,US Open,2018,Quarterfinal,Grass,Rafael Federer,Andy Becker,51,93,Rafael Federer,"6-1, 7-6, 6-3, 6-4",124
M0784,Wimbledon,2015,Semifinal,Clay,Carlos Djokovic,Roger Sampras,3,67,Carlos Djokovic,"7-6, 6-2, 7-5",124
M0785,US Open,2015,First Round,Hard,Daniil Djokovic,Carlos Becker,5,19,Daniil Djokovic,"6-2, 6-0, 7-5",149
M0786,Australian Open,2009,Third Round,Grass,Carlos Becker,Carlos Sampras,58,50,Carlos Sampras,"6-4, 6-1, 7-5",126
M0787,Wimbledon,2000,Third Round,Hard,Daniil Nadal,Carlos Alcaraz,97,26,Carlos Alcaraz,"6-4, 7-6, 7-6, 6-1, 6-0",95
M0788,Wimbledon,2008,Second Round,Grass,Andy Djokovic,Daniil Sampras,99,88,Daniil Sampras,"6-2, 6-0, 6-0",123
M0789,US Open,2004,Third Round,Hard,Pete Federer,John Djokovic,62,23,John Djokovic,"7-5, 7-6, 6-3, 7-6",120
M0790,US Open,2001,Second Round,Hard,Rafael Becker,Novak Nadal,2,70,Rafael Becker,"7-6, 7-6, 6-3, 7-5, 6-3",108
M0791,US Open,2017,Final,Hard,Daniil Becker,Pete Sampras,62,97,Daniil Becker,"6-4, 6-3, 6-4, 6-4, 6-4",98
M0792,Australian Open,2018,Semifinal,Hard,Roger McEnroe,Pete Sampras,74,24,Pete Sampras,"7-5, 6-0, 7-6, 7-6",141
M0793,Australian Open,2003,Second Round,Clay,Boris Medvedev,Daniil Murray,31,12,Daniil Murray,"6-1, 6-3, 7-6",206
M0794,Wimbledon,2004,First Round,Grass,Carlos Djokovic,Carlos Sampras,53,68,Carlos Djokovic,"6-0, 6-3, 6-2",135
M0795,Australian Open,2004,Second Round,Grass,Pete Medvedev,Stefanos Murray,67,11,Stefanos Murray,"6-2, 6-3, 7-6",129
M0796,Australian Open,2006,Final,Hard,Stefanos Becker,John Sampras,73,1,John Sampras,"7-5, 6-4, 6-0",104
M0797,Australian Open,2012,Third Round,Clay,John Medvedev,Carlos Medvedev,74,23,Carlos Medvedev,"6-2, 6-2, 6-3, 7-6, 6-0",139
M0798,US Open,2003,First Round,Grass,Boris Alcaraz,John Medvedev,25,39,Boris Alcaraz,"6-2, 6-0, 6-3, 7-6",170
M0799,Wimbledon,2015,First Round,Clay,Carlos Tsitsipas,Stefanos Murray,59,13,Stefanos Murray,"7-6, 6-1, 6-3, 7-5",138
M0800,US Open,2003,Quarterfinal,Hard,Pete Murray,John Murray,20,83,Pete Murray,"7-5, 7-6, 6-0, 7-5",96
M0801,Wimbledon,2016,Third Round,Hard,Daniil Nadal,Rafael McEnroe,9,92,Daniil Nadal,"6-4, 7-5, 7-6",132
M0802,French Open,2011,Quarterfinal,Grass,Andy Becker,Daniil Nadal,55,21,Daniil Nadal,"6-4, 6-3, 7-5, 6-4",141
M0803,Wimbledon,2011,Second Round,Hard,Pete Federer,Novak Djokovic,71,16,Novak Djokovic,"7-5, 6-4, 6-0",94
M0804,Wimbledon,2008,Semifinal,Grass,Daniil Nadal,John Becker,31,76,Daniil Nadal,"6-3, 6-3, 6-4, 7-5, 6-0",124
M0805,French Open,2019,First Round,Grass,Pete McEnroe,Rafael Alcaraz,94,27,Rafael Alcaraz,"7-5, 6-3, 6-2, 6-1",104
M0806,Wimbledon,2009,Third Round,Hard,Pete Federer,Rafael Nadal,42,48,Pete Federer,"7-5, 6-3, 6-4",113
M0807,French Open,2012,Quarterfinal,Clay,Roger Alcaraz,Carlos Sampras,12,37,Roger Alcaraz,"6-0, 7-5, 6-0, 7-6",139
M0808,US Open,2022,First Round,Clay,Carlos Sampras,Novak Djokovic,66,65,Novak Djokovic,"7-5, 6-2, 7-6, 6-2",126
M0809,French Open,2020,Third Round,Clay,Carlos Alcaraz,Rafael Tsitsipas,39,50,Carlos Alcaraz,"6-4, 6-2, 7-6, 6-2",140
M0810,Australian Open,2013,Third Round,Hard,Stefanos McEnroe,Roger Murray,52,13,Roger Murray,"6-4, 7-5, 6-2, 6-2, 6-0",91
M0811,US Open,2001,Quarterfinal,Clay,Roger Nadal,Rafael Becker,14,99,Roger Nadal,"6-4, 6-4, 6-0",227
M0812,Wimbledon,2012,Third Round,Clay,Andy Murray,Boris Medvedev,9,37,Andy Murray,"6-2, 7-6, 7-6",228
M0813,Wimbledon,2018,Semifinal,Clay,Carlos Djokovic,Stefanos Sampras,56,50,Stefanos Sampras,"7-6, 6-2, 6-2, 7-6, 7-6",154
M0814,Wimbledon,2023,Semifinal,Clay,Pete Sampras,John Medvedev,50,42,John Medvedev,"7-5, 7-6, 6-3",170
M0815,Australian Open,2014,First Round,Grass,Roger Becker,Daniil Murray,80,43,Daniil Murray,"7-5, 6-2, 6-3, 7-6, 6-0",167
M0816,US Open,2022,Second Round,Grass,Novak Medvedev,Daniil Becker,13,84,Novak Medvedev,"6-3, 6-4, 6-1",136
M0817,French Open,2009,Quarterfinal,Hard,John Nadal,Andy Djokovic,46,46,Andy Djokovic,"7-6, 6-2, 6-3, 6-3, 6-1",129
M0818,French Open,2006,First Round,Hard,Novak Murray,Stefanos Federer,94,18,Stefanos Federer,"6-1, 6-1, 6-1, 6-1, 7-6",112
M0819,US Open,2003,Final,Hard,Carlos Djokovic,Andy McEnroe,99,22,Andy McEnroe,"6-0, 6-4, 6-0",105
M0820,Australian Open,2016,Second Round,Clay,Carlos McEnroe,Pete Nadal,66,98,Carlos McEnroe,"6-2, 6-4, 6-4",161
M0821,French Open,2014,Final,Hard,Rafael Medvedev,Daniil Federer,88,64,Daniil Federer,"6-4, 6-2, 6-0, 6-3, 6-2",112
M0822,French Open,2000,Third Round,Clay,Pete Nadal,Daniil Medvedev,47,66,Pete Nadal,"6-4, 6-4, 6-0, 7-6",201
M0823,US Open,2005,Semifinal,Clay,Rafael Murray,Novak Becker,86,2,Novak Becker,"6-4, 7-6, 6-0, 6-1, 6-3",209
M0824,US Open,2016,Quarterfinal,Grass,Andy Medvedev,Daniil Tsitsipas,59,2,Daniil Tsitsipas,"6-0, 7-6, 6-4, 7-5, 6-0",171
M0825,US Open,2018,First Round,Clay,John Medvedev,Pete Nadal,64,9,Pete Nadal,"6-3, 7-6, 7-6",215
M0826,French Open,2009,Third Round,Hard,Roger McEnroe,Boris Federer,1,33,Roger McEnroe,"7-5, 6-3, 7-6",136
M0827,Australian Open,2017,Final,Clay,Stefanos Becker,Daniil Nadal,82,24,Daniil Nadal,"7-5, 6-0, 6-3, 6-0",154
M0828,Australian Open,2000,Quarterfinal,Clay,Daniil Becker,Novak McEnroe,39,91,Daniil Becker,"7-6, 6-2, 7-6",194
M0829,French Open,2009,Third Round,Grass,Novak Becker,Rafael Tsitsipas,51,53,Novak Becker,"7-6, 6-4, 6-0",120
M0830,US Open,2022,Third Round,Clay,Stefanos Federer,Stefanos Alcaraz,56,100,Stefanos Federer,"6-4, 6-1, 6-1, 7-5",136
M0831,US Open,2011,First Round,Clay,Novak Medvedev,Pete Becker,42,95,Novak Medvedev,"7-5, 7-5, 7-5, 6-2",135
M0832,Australian Open,2018,Quarterfinal,Clay,John McEnroe,Roger McEnroe,3,1,Roger McEnroe,"6-0, 6-0, 6-0, 6-2, 6-2",160
M0833,Wimbledon,2001,Third Round,Grass,Pete Becker,Carlos Murray,37,17,Carlos Murray,"6-3, 6-4, 7-6, 6-4, 7-5",118
M0834,US Open,2020,Second Round,Hard,Roger McEnroe,Rafael Djokovic,64,57,Rafael Djokovic,"6-3, 6-2, 6-3, 6-3, 6-3",127
M0835,French Open,2012,Semifinal,Hard,Boris Medvedev,John Sampras,3,38,Boris Medvedev,"6-1, 6-2, 6-1, 6-0, 7-6",135
M0836,Wimbledon,2000,First Round,Clay,John McEnroe,Novak Becker,20,53,John McEnroe,"7-5, 7-5, 6-2, 6-0, 6-0",190
M0837,Wimbledon,2012,Quarterfinal,Grass,Pete McEnroe,John McEnroe,52,18,John McEnroe,"7-5, 6-3, 6-2",117
M0838,Australian Open,2021,Quarterfinal,Hard,Andy Djokovic,Daniil Becker,49,9,Daniil Becker,"6-0, 6-3, 6-0, 7-6",104
M0839,French Open,2016,Third Round,Clay,Andy Medvedev,Novak Djokovic,56,67,Andy Medvedev,"6-3, 6-3, 6-3, 6-2",235
M0840,US Open,2022,First Round,Hard,Pete Tsitsipas,Novak Djokovic,86,32,Novak Djokovic,"6-1, 6-1, 7-6",143
M0841,Australian Open,2022,Final,Clay,Roger Djokovic,Stefanos Alcaraz,4,9,Roger Djokovic,"7-6, 7-6, 7-6, 6-3",222
M0842,French Open,2000,Semifinal,Hard,Andy Sampras,Pete McEnroe,59,64,Andy Sampras,"7-5, 6-1, 6-0, 6-4, 6-4",106
M0843,Wimbledon,2015,First Round,Hard,Novak Medvedev,Pete Becker,6,46,Novak Medvedev,"7-6, 7-5, 6-1",123
M0844,Australian Open,2022,Final,Clay,Andy Nadal,Daniil Alcaraz,58,92,Andy Nadal,"6-0, 7-6, 6-1, 6-0",139
M0845,Wimbledon,2010,Quarterfinal,Hard,Roger Tsitsipas,Andy Sampras,86,68,Andy Sampras,"6-4, 6-0, 6-4, 6-2",115
M0846,US Open,2002,Third Round,Hard,Boris McEnroe,John Medvedev,12,47,Boris McEnroe,"6-0, 6-0, 6-0, 7-5",123
M0847,Australian Open,2003,First Round,Clay,Stefanos Tsitsipas,John Federer,90,15,John Federer,"6-4, 6-0, 6-2",188
M0848,US Open,2012,First Round,Hard,Boris Medvedev,Pete Sampras,91,93,Boris Medvedev,"6-4, 6-1, 7-5, 7-5",112
M0849,French Open,2003,First Round,Grass,Pete Murray,John Djokovic,44,50,Pete Murray,"7-6, 7-5, 7-6, 7-5, 6-3",108
M0850,Australian Open,2012,Third Round,Grass,Roger Murray,Daniil Federer,41,65,Roger Murray,"7-5, 6-3, 6-1, 6-4",129
M0851,French Open,2005,First Round,Clay,Rafael Sampras,Roger Federer,73,48,Roger Federer,"6-1, 7-6, 6-0",156
M0852,Wimbledon,2002,Final,Grass,Roger Medvedev,John Alcaraz,85,32,John Alcaraz,"6-3, 6-1, 7-6",156
M0853,French Open,2006,First Round,Clay,Pete Becker,Pete Alcaraz,7,41,Pete Becker,"6-3, 6-1, 6-1, 6-3",225
M0854,Australian Open,2019,Quarterfinal,Clay,Novak Medvedev,John Sampras,28,58,Novak Medvedev,"6-2, 6-2, 6-4",165
M0855,French Open,2015,Final,Clay,Novak Djokovic,Daniil Murray,66,45,Daniil Murray,"6-1, 6-3, 6-3",212
M0856,French Open,2002,Final,Clay,Stefanos Tsitsipas,John Becker,56,53,John Becker,"6-4, 6-0, 7-6, 7-6",224
M0857,US Open,2002,Third Round,Hard,Pete Federer,Roger Medvedev,54,9,Roger Medvedev,"6-4, 7-5, 6-0, 6-4",107
M0858,French Open,2021,Semifinal,Hard,Pete McEnroe,Pete Federer,61,77,Pete McEnroe,"6-1, 7-6, 6-4, 6-0, 6-4",131
M0859,Wimbledon,2009,Final,Hard,Pete Medvedev,Carlos Federer,61,96,Pete Medvedev,"7-5, 6-0, 6-2, 7-5",120
M0860,Australian Open,2016,Final,Hard,John Sampras,Andy Alcaraz,94,76,Andy Alcaraz,"6-2, 6-4, 6-0, 6-0",115
M0861,US Open,2017,Semifinal,Hard,Pete McEnroe,Andy Becker,89,58,Andy Becker,"6-3, 7-6, 6-2",121
M0862,French Open,2018,Second Round,Grass,Pete Murray,Carlos Becker,92,90,Carlos Becker,"7-5, 6-0, 6-2",134
M0863,French Open,2020,Final,Hard,Daniil Murray,Boris McEnroe,68,37,Boris McEnroe,"7-5, 7-6, 6-4, 6-2, 7-5",143
M0864,Australian Open,2006,Quarterfinal,Clay,Carlos Alcaraz,Stefanos Djokovic,80,59,Stefanos Djokovic,"6-0, 7-6, 6-3",177
M0865,US Open,2019,First Round,Hard,Rafael McEnroe,Carlos Sampras,8,99,Rafael McEnroe,"6-3, 7-6, 6-4, 6-1",113
M0866,Wimbledon,2004,Third Round,Hard,Novak Murray,John Medvedev,90,23,John Medvedev,"6-0, 7-5, 7-5, 6-2",125
M0867,French Open,2015,Semifinal,Clay,Carlos Becker,Carlos Murray,31,89,Carlos Becker,"6-0, 7-6, 6-4, 7-5",211
M0868,French Open,2008,Semifinal,Clay,Pete Becker,Carlos Nadal,34,13,Carlos Nadal,"6-0, 6-2, 6-1, 6-2, 6-3",191
M0869,US Open,2022,First Round,Hard,Rafael Tsitsipas,Carlos Tsitsipas,71,71,Carlos Tsitsipas,"6-2, 6-0, 7-5",100
M0870,Australian Open,2001,First Round,Clay,Pete Murray,Roger Federer,53,4,Roger Federer,"6-4, 7-5, 6-4",188
M0871,Wimbledon,2016,Quarterfinal,Clay,Andy Djokovic,John Nadal,42,68,Andy Djokovic,"7-6, 6-2, 6-3, 6-2",142
M0872,US Open,2018,Third Round,Grass,Rafael Medvedev,Rafael Tsitsipas,2,52,Rafael Medvedev,"7-6, 6-4, 6-3",142
M0873,US Open,2011,Quarterfinal,Clay,Novak Alcaraz,Rafael Nadal,41,26,Rafael Nadal,"6-2, 6-1, 7-6, 6-1, 7-5",217
M0874,Australian Open,2013,Semifinal,Hard,Novak McEnroe,Daniil Nadal,56,76,Novak McEnroe,"7-6, 7-6, 7-6, 7-5",129
M0875,Australian Open,2010,First Round,Hard,Carlos Tsitsipas,Pete Medvedev,33,12,Pete Medvedev,"6-2, 7-6, 6-3, 7-6",122
M0876,Australian Open,2007,Quarterfinal,Hard,Novak Alcaraz,Carlos Djokovic,28,60,Novak Alcaraz,"6-1, 7-6, 7-5, 7-6, 7-6",97
M0877,French Open,2003,Third Round,Grass,Novak Sampras,Pete Alcaraz,10,52,Novak Sampras,"6-1, 6-4, 6-4, 6-3",128
M0878,US Open,2019,First Round,Hard,Rafael Becker,Stefanos Murray,71,31,Stefanos Murray,"6-3, 6-4, 6-1",143
M0879,French Open,2005,Semifinal,Clay,Carlos Djokovic,Andy Murray,62,66,Carlos Djokovic,"7-5, 6-1, 6-3, 6-2",136
M0880,Australian Open,2022,First Round,Hard,John Becker,Carlos Becker,42,73,John Becker,"6-0, 6-3, 7-5",140
M0881,Wimbledon,2000,Second Round,Hard,Andy Murray,Boris McEnroe,80,80,Boris McEnroe,"7-5, 7-5, 6-0, 7-6, 7-6",150
M0882,Wimbledon,2013,Third Round,Clay,Stefanos Alcaraz,John Tsitsipas,55,38,John Tsitsipas,"7-6, 6-2, 7-5, 6-0",187
M0883,US Open,2001,Final,Hard,Roger Tsitsipas,Daniil Becker,75,75,Daniil Becker,"6-1, 6-1, 6-4",122
M0884,Wimbledon,2019,Third Round,Grass,Boris Medvedev,Rafael Becker,81,18,Rafael Becker,"6-4, 6-2, 6-0, 6-0",125
M0885,Australian Open,2006,Third Round,Hard,Andy Alcaraz,Boris Djokovic,86,97,Andy Alcaraz,"6-0, 7-5, 6-0",144
M0886,Wimbledon,2012,Final,Grass,Daniil McEnroe,Novak Becker,1,38,Daniil McEnroe,"6-0, 6-2, 6-1, 7-6, 7-6",145
M0887,French Open,2013,Semifinal,Hard,Rafael Nadal,Boris Medvedev,84,89,Rafael Nadal,"6-0, 6-2, 6-4",95
M0888,French Open,2009,Semifinal,Clay,Stefanos Djokovic,Daniil Sampras,12,77,Stefanos Djokovic,"7-6, 6-3, 7-6",212
M0889,US Open,2007,Semifinal,Grass,Carlos Tsitsipas,John Medvedev,8,87,Carlos Tsitsipas,"7-6, 6-3, 7-5",111
M0890,US Open,2010,Final,Grass,Daniil Nadal,John Sampras,42,85,Daniil Nadal,"7-6, 6-2, 6-4, 6-0, 6-0",171
M0891,French Open,2000,Third Round,Grass,Boris Sampras,Boris McEnroe,41,80,Boris Sampras,"7-5, 6-2, 6-3",172
M0892,French Open,2001,Semifinal,Clay,Rafael Tsitsipas,John Nadal,100,68,John Nadal,"6-2, 7-5, 6-0",151
M0893,French Open,2020,Quarterfinal,Hard,Novak McEnroe,Boris Sampras,36,4,Boris Sampras,"6-0, 6-1, 6-0",107
M0894,Australian Open,2017,Second Round,Clay,John Federer,Stefanos McEnroe,14,64,John Federer,"6-2, 6-4, 7-5",181
M0895,French Open,2001,Quarterfinal,Grass,Boris Medvedev,Carlos Tsitsipas,23,35,Boris Medvedev,"7-6, 7-5, 6-0, 6-1, 7-5",168
M0896,Wimbledon,2000,Second Round,Grass,Carlos Becker,Rafael Alcaraz,23,8,Rafael Alcaraz,"6-1, 6-3, 6-1, 6-0, 7-5",131
M0897,Australian Open,2014,First Round,Grass,Novak Medvedev,Roger Alcaraz,10,71,Novak Medvedev,"6-0, 6-1, 6-4, 6-4, 7-5",177
M0898,US Open,2014,Third Round,Hard,Novak Sampras,Roger Medvedev,50,79,Novak Sampras,"7-6, 7-5, 7-5, 6-4, 6-2",136
M0899,US Open,2014,Third Round,Hard,Boris Tsitsipas,Rafael McEnroe,96,13,Rafael McEnroe,"7-5, 6-0, 6-1, 7-6",104
M0900,Wimbledon,2018,Semifinal,Clay,Novak Alcaraz,Roger Becker,51,99,Novak Alcaraz,"6-3, 6-1, 7-6, 7-5",234
M0901,Australian Open,2012,First Round,Clay,Roger Murray,Rafael Medvedev,11,67,Roger Murray,"7-5, 6-4, 6-0",213
M0902,Wimbledon,2013,Quarterfinal,Clay,Roger Alcaraz,Boris Tsitsipas,65,47,Boris Tsitsipas,"6-0, 7-6, 6-3, 7-6, 6-3",164
M0903,Australian Open,2002,First Round,Hard,Novak Nadal,Boris Nadal,37,77,Novak Nadal,"6-3, 6-3, 7-5",127
M0904,French Open,2023,First Round,Grass,Boris Becker,John Federer,39,29,John Federer,"7-5, 6-2, 6-1",130
M0905,US Open,2000,Second Round,Grass,Boris Federer,Roger Murray,28,62,Boris Federer,"7-5, 6-0, 7-6, 7-5",105
M0906,French Open,2018,First Round,Grass,Rafael Djokovic,Pete Nadal,18,87,Rafael Djokovic,"6-0, 6-3, 6-1, 6-2, 6-0",169
M0907,French Open,2015,Second Round,Grass,Pete Nadal,Carlos McEnroe,91,43,Carlos McEnroe,"7-6, 6-1, 6-3, 6-2, 6-0",116
M0908,US Open,2022,Semifinal,Clay,Roger Murray,Roger Alcaraz,27,65,Roger Murray,"6-0, 6-0, 6-1, 6-2, 6-1",154
M0909,French Open,2007,Quarterfinal,Clay,Novak Federer,Carlos Sampras,85,99,Novak Federer,"6-0, 7-5, 6-1, 6-0",217
M0910,Wimbledon,2016,Third Round,Grass,Andy Medvedev,Daniil Murray,57,72,Andy Medvedev,"7-6, 6-0, 6-3, 6-0, 7-6",130
M0911,US Open,2015,Quarterfinal,Grass,Carlos Tsitsipas,Carlos Medvedev,18,7,Carlos Medvedev,"6-3, 7-5, 6-3, 6-4",164
M0912,US Open,2003,Quarterfinal,Clay,Carlos Medvedev,Roger Sampras,64,40,Roger Sampras,"7-6, 6-2, 6-4",207
M0913,Wimbledon,2017,Semifinal,Clay,Daniil Djokovic,Boris Alcaraz,19,61,Daniil Djokovic,"6-0, 6-4, 6-3, 6-4, 6-1",159
M0914,US Open,2009,Quarterfinal,Clay,Novak Sampras,Carlos Sampras,10,58,Novak Sampras,"6-2, 7-5, 6-1",154
M0915,Wimbledon,2009,Quarterfinal,Clay,Stefanos Murray,Roger Djokovic,76,47,Roger Djokovic,"6-0, 7-6, 6-0",237
M0916,Wimbledon,2008,First Round,Clay,Rafael Alcaraz,Daniil Alcaraz,1,77,Rafael Alcaraz,"7-5, 6-2, 6-0",222
M0917,US Open,2001,Quarterfinal,Hard,Daniil Alcaraz,Andy Medvedev,31,89,Daniil Alcaraz,"6-1, 6-1, 7-6",90
M0918,US Open,2013,Third Round,Grass,Novak Nadal,Roger Medvedev,65,21,Roger Medvedev,"6-4, 6-2, 6-0",175
M0919,Australian Open,2005,Final,Grass,Pete Murray,Boris Nadal,100,46,Boris Nadal,"6-2, 6-0, 6-4, 6-3, 6-1",130
M0920,French Open,2017,First Round,Grass,Boris McEnroe,John Medvedev,40,35,John Medvedev,"6-1, 6-1, 7-5, 6-0, 6-1",156
M0921,Wimbledon,2009,First Round,Grass,Andy Alcaraz,Pete Sampras,29,50,Andy Alcaraz,"7-6, 6-0, 6-3",116
M0922,Wimbledon,2007,Semifinal,Grass,Carlos Becker,Roger Medvedev,71,74,Carlos Becker,"6-0, 7-6, 7-6, 7-5, 6-4",161
M0923,Wimbledon,2020,Final,Clay,Andy Nadal,Boris Sampras,49,18,Boris Sampras,"6-3, 6-3, 6-1, 6-3, 6-4",188
M0924,Australian Open,2006,First Round,Grass,John Tsitsipas,Carlos Federer,83,56,Carlos Federer,"6-3, 7-6, 7-6, 7-5",147
M0925,French Open,2021,Second Round,Clay,Roger Nadal,Stefanos Alcaraz,78,59,Stefanos Alcaraz,"6-4, 6-1, 6-0, 7-6",236
M0926,Australian Open,2002,Third Round,Hard,Pete Sampras,Andy McEnroe,75,20,Andy McEnroe,"6-4, 6-2, 6-0, 7-5, 6-1",122
M0927,Australian Open,2011,Quarterfinal,Grass,Boris Djokovic,Boris McEnroe,98,95,Boris McEnroe,"7-6, 6-1, 6-2",116
M0928,French Open,2008,First Round,Clay,Roger Federer,Andy Federer,9,35,Roger Federer,"7-6, 6-4, 6-2, 6-4",168
M0929,French Open,2013,Final,Clay,Novak Federer,Stefanos Sampras,30,65,Novak Federer,"6-3, 7-6, 7-5, 6-2",169
M0930,Wimbledon,2008,Semifinal,Grass,Daniil Sampras,Carlos McEnroe,34,77,Daniil Sampras,"6-4, 7-6, 6-4, 6-3, 6-3",170
M0931,Wimbledon,2004,First Round,Clay,Novak Tsitsipas,Andy McEnroe,86,14,Andy McEnroe,"6-4, 7-5, 6-4, 6-1",176
M0932,Australian Open,2020,First Round,Hard,Stefanos Becker,Daniil Federer,13,59,Stefanos Becker,"6-4, 6-2, 7-6, 6-3, 6-2",118
M0933,Australian Open,2021,First Round,Grass,Andy Murray,Boris Djokovic,68,41,Boris Djokovic,"6-4, 6-2, 7-5, 7-6",152
M0934,French Open,2004,Semifinal,Grass,Carlos Becker,Novak Becker,34,81,Carlos Becker,"6-0, 6-0, 7-6",109
M0935,Australian Open,2016,Third Round,Clay,Stefanos Medvedev,Rafael Murray,15,81,Stefanos Medvedev,"6-1, 7-5, 6-2",227
M0936,French Open,2006,Quarterfinal,Grass,Rafael Nadal,Stefanos Sampras,60,58,Stefanos Sampras,"6-1, 6-3, 6-0, 6-3",101
M0937,French Open,2014,First Round,Hard,Daniil McEnroe,Novak Murray,63,83,Daniil McEnroe,"6-2, 7-6, 6-4",110
M0938,Australian Open,2009,Third Round,Grass,Andy Tsitsipas,Roger Alcaraz,38,73,Andy Tsitsipas,"6-3, 6-2, 6-0",114
M0939,French Open,2014,Final,Grass,Daniil Alcaraz,Carlos McEnroe,52,80,Daniil Alcaraz,"7-6, 6-0, 6-0, 6-3",132
M0940,French Open,2007,Third Round,Clay,Rafael Nadal,John Becker,18,60,Rafael Nadal,"7-6, 7-6, 6-0",163
M0941,French Open,2007,First Round,Hard,Pete Murray,Daniil Djokovic,33,18,Daniil Djokovic,"6-1, 6-3, 6-3",134
M0942,French Open,2022,Third Round,Hard,Rafael Nadal,Rafael Djokovic,18,85,Rafael Nadal,"6-1, 6-1, 6-2, 7-5, 7-5",102
M0943,Wimbledon,2005,Quarterfinal,Grass,Roger Tsitsipas,Rafael Becker,33,3,Rafael Becker,"6-2, 6-1, 6-0, 6-2, 6-4",176
